               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 185,            0.018708,            0.010153,           0.0013752,             0.59043,             0.57269,             0.54935,              0.3453,            0.031774,            0.022399,            0.013076,           0.0097423,           0.0097423,           0.0097423
                 186,            0.017447,             0.01162,           0.0017284,             0.57626,             0.63538,             0.57713,             0.35166,            0.032469,            0.020203,            0.011659,           0.0097396,           0.0097396,           0.0097396
                 187,            0.019043,            0.011054,           0.0013491,             0.57237,             0.67833,             0.60679,             0.36659,            0.033031,            0.018515,            0.010218,           0.0097368,           0.0097368,           0.0097368
                 188,            0.018025,            0.010871,           0.0012217,             0.56353,             0.63111,             0.59259,             0.36621,            0.032444,            0.019242,            0.011223,            0.009734,            0.009734,            0.009734
                 189,            0.018509,            0.010745,           0.0016054,             0.63519,             0.53491,             0.55044,             0.34134,            0.032608,            0.021379,            0.011926,           0.0097311,           0.0097311,           0.0097311
                 190,            0.018026,             0.01151,           0.0012997,             0.61318,             0.57811,             0.55066,             0.34604,            0.032711,             0.02121,            0.012907,           0.0097283,           0.0097283,           0.0097283
                 191,            0.018107,            0.012224,            0.001339,             0.56645,             0.63542,              0.5781,              0.3631,            0.031567,            0.019924,            0.011848,           0.0097254,           0.0097254,           0.0097254
                 192,            0.018349,            0.011512,           0.0011833,             0.54833,             0.61634,              0.5693,             0.35273,            0.032231,            0.022539,            0.011269,           0.0097226,           0.0097226,           0.0097226
                 193,            0.018056,            0.010547,           0.0012774,             0.58147,             0.60581,             0.58459,             0.35294,            0.032128,             0.02152,            0.011827,           0.0097197,           0.0097197,           0.0097197
                 194,            0.017084,            0.010572,           0.0010793,             0.56509,             0.62831,             0.56391,             0.35393,            0.032699,            0.022793,            0.012583,           0.0097168,           0.0097168,           0.0097168
                 195,            0.017904,            0.010753,           0.0013003,             0.59744,             0.62048,             0.57495,              0.3568,            0.032591,            0.022511,            0.013114,           0.0097139,           0.0097139,           0.0097139
                 196,            0.018275,            0.010601,           0.0010369,             0.61081,             0.63114,             0.58293,             0.36115,            0.032074,            0.021293,            0.013268,            0.009711,            0.009711,            0.009711
                 197,            0.016379,            0.010469,          0.00099367,             0.59429,             0.64758,             0.59455,             0.36693,            0.032502,            0.019779,            0.010548,            0.009708,            0.009708,            0.009708
                 198,            0.018521,            0.010334,           0.0010861,             0.59949,             0.65189,             0.58059,             0.35436,            0.032016,             0.01963,            0.011088,           0.0097051,           0.0097051,           0.0097051
                 199,            0.018983,            0.010457,           0.0011672,             0.63393,             0.60488,              0.5669,             0.33959,            0.032895,            0.019573,            0.011353,           0.0097021,           0.0097021,           0.0097021
                 200,            0.018909,            0.011345,           0.0013512,             0.59258,             0.67319,             0.59851,             0.36901,            0.031677,            0.018521,             0.01081,           0.0096991,           0.0096991,           0.0096991
                 201,            0.017106,            0.010206,           0.0010866,             0.58537,             0.63625,             0.57427,             0.35277,            0.032358,            0.021682,            0.012241,           0.0096961,           0.0096961,           0.0096961
                 202,            0.017896,            0.010559,           0.0011086,             0.61873,              0.5966,             0.57077,             0.35831,            0.031865,             0.02111,            0.011728,           0.0096931,           0.0096931,           0.0096931
                 203,            0.017859,            0.010712,           0.0011349,             0.63813,             0.55896,             0.54745,             0.34159,            0.032311,            0.022906,            0.013294,           0.0096901,           0.0096901,           0.0096901
                 204,            0.018113,            0.011196,           0.0011921,             0.58899,             0.57886,             0.55773,             0.35441,            0.031443,            0.021759,            0.013496,            0.009687,            0.009687,            0.009687
                 205,             0.01794,           0.0096256,           0.0011347,             0.53308,             0.65864,             0.57196,             0.35296,            0.031532,            0.021258,            0.012074,            0.009684,            0.009684,            0.009684
                 206,            0.019021,            0.010864,           0.0010723,             0.61184,             0.61168,             0.57619,             0.35365,             0.03217,            0.020944,             0.01225,           0.0096809,           0.0096809,           0.0096809
                 207,            0.017098,            0.010962,           0.0010729,             0.55477,              0.6972,             0.60608,             0.37423,            0.030892,            0.019194,            0.011927,           0.0096778,           0.0096778,           0.0096778
                 208,            0.018492,            0.011246,           0.0012329,             0.60003,             0.64095,             0.58775,             0.36227,            0.031136,            0.019838,            0.011981,           0.0096747,           0.0096747,           0.0096747
                 209,            0.017504,            0.010824,           0.0011997,             0.60568,             0.66145,             0.60117,             0.37448,             0.03131,            0.020541,            0.010712,           0.0096716,           0.0096716,           0.0096716
                 210,            0.017836,           0.0099144,           0.0013505,             0.59959,             0.62959,             0.58895,             0.36082,              0.0312,            0.020894,            0.012333,           0.0096685,           0.0096685,           0.0096685
                 211,            0.018175,            0.010469,           0.0015445,             0.55766,             0.64763,             0.56528,             0.35587,            0.032058,            0.021475,            0.013932,           0.0096654,           0.0096654,           0.0096654
                 212,             0.01881,           0.0097553,           0.0016016,             0.57819,             0.62957,             0.57499,             0.36141,            0.031848,            0.020752,            0.014299,           0.0096622,           0.0096622,           0.0096622
                 213,            0.018122,            0.010553,           0.0011176,             0.55179,             0.59304,             0.55885,             0.35176,            0.031842,            0.022027,            0.012948,            0.009659,            0.009659,            0.009659
                 214,            0.017093,            0.010603,           0.0012114,             0.57253,             0.58644,             0.57064,             0.35963,            0.031267,            0.020699,            0.012283,           0.0096559,           0.0096559,           0.0096559
                 215,            0.018182,              0.0113,           0.0011329,             0.60264,              0.6082,             0.59256,             0.36572,            0.031718,            0.020257,            0.010777,           0.0096527,           0.0096527,           0.0096527
                 216,            0.017603,            0.010534,           0.0012117,             0.61228,             0.57653,             0.56259,             0.34915,            0.032181,             0.02187,            0.011927,           0.0096495,           0.0096495,           0.0096495
                 217,            0.019076,            0.011034,           0.0014691,             0.60779,             0.62214,             0.58468,             0.37078,            0.031248,            0.020345,            0.012538,           0.0096462,           0.0096462,           0.0096462
                 218,            0.017141,            0.011245,            0.001099,             0.64941,             0.60076,             0.59573,              0.3729,            0.030934,            0.020027,            0.012599,            0.009643,            0.009643,            0.009643
                 219,            0.016929,            0.010264,           0.0010708,             0.56525,              0.6346,             0.58752,             0.35766,            0.032213,            0.021291,            0.012882,           0.0096397,           0.0096397,           0.0096397
                 220,            0.017486,             0.01104,           0.0011492,             0.58962,             0.61804,             0.57014,             0.34862,            0.032908,            0.022799,            0.012993,           0.0096365,           0.0096365,           0.0096365
                 221,            0.017907,            0.011062,           0.0015128,              0.5828,             0.59957,              0.5724,             0.35066,            0.032463,            0.021499,            0.014724,           0.0096332,           0.0096332,           0.0096332
                 222,            0.017374,             0.01089,           0.0015099,             0.56616,             0.62557,             0.58363,             0.36697,            0.030819,             0.01939,            0.016219,           0.0096299,           0.0096299,           0.0096299
                 223,            0.016764,            0.011078,           0.0013788,             0.60295,              0.6416,             0.59254,             0.37102,            0.031152,            0.019503,            0.015003,           0.0096266,           0.0096266,           0.0096266
                 224,            0.018454,            0.010655,           0.0015256,             0.55392,              0.6656,             0.56306,             0.33983,            0.032229,            0.020453,            0.015046,           0.0096233,           0.0096233,           0.0096233
                 225,            0.017103,            0.010823,           0.0015117,             0.56569,             0.65511,             0.56505,              0.3558,            0.032078,            0.021699,            0.013399,           0.0096199,           0.0096199,           0.0096199
                 226,            0.018248,             0.01104,           0.0014521,             0.58081,             0.61708,             0.56424,             0.34774,            0.032167,             0.02082,            0.015266,           0.0096166,           0.0096166,           0.0096166
                 227,            0.018907,            0.011398,           0.0021641,             0.53071,             0.67882,             0.56149,             0.34016,            0.032464,            0.020322,            0.014659,           0.0096132,           0.0096132,           0.0096132
                 228,            0.017722,            0.010496,           0.0011501,             0.54831,             0.65428,             0.56015,             0.35093,            0.030831,            0.020154,            0.016013,           0.0096098,           0.0096098,           0.0096098
                 229,            0.016438,            0.010156,           0.0015106,             0.65164,             0.52494,             0.54888,             0.34209,            0.031173,            0.020984,            0.016823,           0.0096064,           0.0096064,           0.0096064
                 230,            0.016636,              0.0104,           0.0013137,             0.58597,             0.58574,             0.55905,             0.33961,            0.032117,            0.021212,            0.010966,            0.009603,            0.009603,            0.009603
                 231,            0.018573,            0.010386,           0.0011193,             0.57063,             0.58119,                0.55,             0.33267,            0.033164,            0.022777,            0.012311,           0.0095996,           0.0095996,           0.0095996
                 232,              0.0178,            0.010159,           0.0011086,              0.6278,             0.60224,             0.57711,             0.35262,            0.032873,              0.0203,            0.011963,           0.0095962,           0.0095962,           0.0095962
                 233,             0.01697,            0.010664,           0.0011512,             0.63204,             0.60299,             0.56338,             0.33949,             0.03284,            0.020528,            0.013862,           0.0095927,           0.0095927,           0.0095927
                 234,            0.016973,            0.010891,           0.0013627,               0.621,             0.60847,             0.55972,             0.34437,            0.032803,            0.022126,            0.012888,           0.0095893,           0.0095893,           0.0095893
                 235,            0.016481,            0.010911,           0.0018966,             0.59636,             0.65485,             0.58609,             0.35663,             0.03208,            0.020963,            0.011204,           0.0095858,           0.0095858,           0.0095858
                 236,             0.01743,            0.010467,           0.0013101,             0.61999,             0.64017,             0.58708,             0.35336,            0.032106,            0.020528,            0.012101,           0.0095823,           0.0095823,           0.0095823
                 237,            0.016025,            0.011319,           0.0011105,             0.58108,              0.6247,             0.57167,             0.35434,            0.030983,             0.02139,            0.013094,           0.0095788,           0.0095788,           0.0095788
                 238,            0.017579,            0.010879,           0.0016196,             0.62372,             0.58898,               0.566,              0.3579,            0.030872,            0.020512,            0.013241,           0.0095753,           0.0095753,           0.0095753
                 239,            0.017697,             0.01062,           0.0013167,             0.62058,             0.56785,             0.55286,             0.35396,            0.030822,            0.021122,            0.012501,           0.0095717,           0.0095717,           0.0095717
                 240,            0.017247,            0.010701,           0.0014008,             0.59953,             0.61183,             0.56109,              0.3479,            0.031504,            0.021274,            0.013254,           0.0095682,           0.0095682,           0.0095682
                 241,            0.017332,            0.010213,           0.0010427,             0.60142,             0.60088,             0.56087,             0.35536,             0.03159,             0.02189,               0.013,           0.0095646,           0.0095646,           0.0095646
                 242,            0.017981,            0.010641,           0.0015072,             0.65099,             0.54974,             0.54167,              0.3388,            0.033006,            0.024308,            0.012379,            0.009561,            0.009561,            0.009561
                 243,            0.018578,            0.010933,           0.0014754,             0.62822,             0.62308,             0.57491,             0.35209,            0.032367,            0.021458,            0.012039,           0.0095574,           0.0095574,           0.0095574
                 244,            0.016378,            0.010782,           0.0011518,             0.58509,             0.64445,             0.58417,               0.354,             0.03271,            0.020933,            0.012763,           0.0095538,           0.0095538,           0.0095538
                 245,            0.017251,            0.011276,           0.0013223,             0.59352,             0.60473,              0.5704,             0.34862,            0.032583,            0.020936,            0.013252,           0.0095502,           0.0095502,           0.0095502
                 246,            0.017534,            0.011037,           0.0013097,             0.61467,             0.60598,             0.57467,             0.35519,             0.03248,            0.020888,            0.012994,           0.0095466,           0.0095466,           0.0095466
                 247,            0.016154,            0.011287,           0.0011368,             0.58812,             0.62286,             0.58416,             0.36284,            0.032593,            0.020303,            0.012464,            0.009543,            0.009543,            0.009543
                 248,            0.016765,             0.01052,           0.0017099,              0.5514,             0.64469,             0.56092,             0.34625,            0.032234,             0.02119,            0.014185,           0.0095393,           0.0095393,           0.0095393
                 249,             0.01705,            0.011229,           0.0013514,             0.50392,             0.67069,             0.55961,             0.34705,            0.032253,            0.020466,            0.013521,           0.0095356,           0.0095356,           0.0095356
                 250,            0.017525,            0.010627,           0.0016403,             0.55496,             0.60962,             0.54638,             0.33933,            0.033062,            0.021283,            0.013693,           0.0095319,           0.0095319,           0.0095319
                 251,             0.01669,            0.010475,           0.0011474,             0.55665,             0.63117,             0.56256,             0.35228,            0.032147,            0.021171,            0.013638,           0.0095282,           0.0095282,           0.0095282
                 252,            0.017294,            0.010032,           0.0014101,             0.59703,             0.54527,             0.53721,             0.33324,            0.032667,            0.023132,            0.014474,           0.0095245,           0.0095245,           0.0095245
                 253,            0.019038,            0.011686,           0.0014561,             0.56539,              0.5884,             0.53781,             0.32979,            0.032926,            0.022184,            0.014094,           0.0095208,           0.0095208,           0.0095208
                 254,            0.017377,             0.01051,           0.0011946,             0.52549,             0.64519,             0.54832,             0.33476,            0.032882,            0.022049,            0.014349,           0.0095171,           0.0095171,           0.0095171
                 255,             0.01702,            0.010116,           0.0014362,             0.54918,             0.65282,             0.56659,             0.35007,            0.031861,            0.020611,            0.014862,           0.0095133,           0.0095133,           0.0095133
                 256,            0.017867,            0.010299,           0.0008613,             0.62671,             0.58697,             0.57266,             0.36365,            0.031346,            0.019512,            0.014787,           0.0095095,           0.0095095,           0.0095095
                 257,            0.017837,            0.010796,           0.0013445,             0.60943,             0.52427,             0.52806,             0.33109,            0.032508,            0.022487,            0.017809,           0.0095057,           0.0095057,           0.0095057
                 258,            0.017842,            0.010848,          0.00096932,             0.60472,             0.56183,             0.53364,             0.32289,            0.033607,            0.023229,            0.015397,            0.009502,            0.009502,            0.009502
                 259,             0.01849,            0.010321,           0.0013412,             0.54717,             0.63353,             0.55482,             0.34015,            0.032632,            0.021789,            0.014782,           0.0094981,           0.0094981,           0.0094981
                 260,            0.017033,            0.010976,           0.0010766,             0.57297,             0.61756,             0.56806,             0.35617,            0.031258,            0.021156,            0.015231,           0.0094943,           0.0094943,           0.0094943
                 261,            0.016717,           0.0098112,           0.0011484,             0.55086,             0.62053,             0.57113,             0.34985,            0.031225,            0.021712,            0.014549,           0.0094905,           0.0094905,           0.0094905
                 262,            0.017873,            0.010209,           0.0013714,             0.50756,             0.61987,              0.5354,             0.33698,            0.031798,             0.02325,            0.016405,           0.0094866,           0.0094866,           0.0094866
                 263,            0.016453,            0.010497,           0.0011536,             0.55989,             0.62499,             0.57403,             0.36813,            0.030824,            0.020876,            0.014187,           0.0094828,           0.0094828,           0.0094828
                 264,            0.016491,            0.010321,           0.0010307,             0.59939,             0.62274,             0.56945,             0.36365,            0.031308,            0.021679,            0.012599,           0.0094789,           0.0094789,           0.0094789
                 265,            0.018209,            0.010146,          0.00097195,             0.61486,             0.56273,             0.54254,             0.33538,            0.032898,            0.023023,            0.012716,            0.009475,            0.009475,            0.009475
                 266,            0.016139,            0.010398,           0.0010522,             0.56436,             0.64109,             0.56357,             0.34962,            0.032398,            0.020675,            0.012813,           0.0094711,           0.0094711,           0.0094711
                 267,            0.016097,            0.010907,           0.0012826,             0.59086,             0.60498,             0.56423,             0.34608,             0.03192,            0.020591,            0.012398,           0.0094672,           0.0094672,           0.0094672
                 268,            0.017112,             0.01023,            0.001247,             0.58104,              0.6118,             0.55088,             0.34495,            0.031937,            0.020894,            0.016588,           0.0094632,           0.0094632,           0.0094632
                 269,             0.01774,            0.011551,           0.0018195,             0.55538,             0.65974,             0.57212,             0.35496,            0.032161,            0.019728,            0.014386,           0.0094593,           0.0094593,           0.0094593
                 270,            0.018838,            0.010738,           0.0011494,             0.55899,             0.63035,             0.55599,             0.34775,            0.031935,            0.021262,            0.015647,           0.0094553,           0.0094553,           0.0094553
                 271,            0.018061,            0.011365,            0.001502,             0.56742,             0.62668,             0.55966,             0.34931,            0.031898,             0.02256,            0.013864,           0.0094514,           0.0094514,           0.0094514
                 272,            0.016417,            0.010797,           0.0010943,             0.65132,             0.58397,             0.58001,             0.36002,            0.031218,            0.022523,            0.013128,           0.0094474,           0.0094474,           0.0094474
                 273,            0.015921,            0.010817,           0.0012716,             0.60675,             0.65476,             0.58349,             0.35908,            0.031744,            0.021631,            0.011468,           0.0094434,           0.0094434,           0.0094434
                 274,            0.017179,           0.0098427,          0.00091356,             0.62506,             0.66621,             0.59694,             0.37121,            0.031631,            0.020978,            0.011238,           0.0094394,           0.0094394,           0.0094394
                 275,            0.016688,            0.010035,           0.0014015,             0.57648,             0.65158,             0.57135,             0.35178,            0.032093,            0.022056,            0.011366,           0.0094353,           0.0094353,           0.0094353
                 276,            0.016718,            0.010093,           0.0014591,             0.59032,             0.66821,             0.59739,             0.37082,            0.031812,            0.021685,            0.010166,           0.0094313,           0.0094313,           0.0094313
                 277,            0.017737,            0.011362,           0.0018918,             0.57367,              0.6193,             0.56913,             0.34554,            0.032171,            0.022645,            0.011688,           0.0094272,           0.0094272,           0.0094272
                 278,            0.017768,            0.011353,           0.0013719,             0.58912,             0.66102,              0.5933,              0.3596,            0.032015,            0.020358,            0.011243,           0.0094232,           0.0094232,           0.0094232
                 279,            0.016277,            0.010457,           0.0011106,             0.58715,             0.66993,             0.59443,             0.35547,            0.032647,            0.020025,            0.010956,           0.0094191,           0.0094191,           0.0094191
                 280,            0.016777,            0.010121,            0.001223,             0.60533,             0.65363,              0.5876,             0.36664,            0.031847,            0.020562,            0.010754,            0.009415,            0.009415,            0.009415
                 281,            0.017188,            0.011202,           0.0012882,             0.57536,              0.6575,             0.58479,             0.35613,            0.031776,            0.020548,            0.012452,           0.0094109,           0.0094109,           0.0094109
                 282,            0.017586,            0.010935,           0.0013321,             0.58347,             0.62736,             0.57963,             0.35786,              0.0315,            0.020669,            0.012102,           0.0094068,           0.0094068,           0.0094068
                 283,            0.017133,            0.011136,            0.001519,             0.55448,             0.65885,             0.57042,             0.35454,            0.032143,            0.021923,            0.011883,           0.0094026,           0.0094026,           0.0094026
                 284,            0.016728,            0.010509,           0.0012242,             0.57603,             0.62264,             0.57746,             0.34458,            0.032245,            0.022108,            0.011059,           0.0093985,           0.0093985,           0.0093985
                 285,            0.018309,            0.010721,           0.0011496,             0.57528,             0.59166,             0.54185,             0.32646,            0.032443,            0.023474,            0.010514,           0.0093943,           0.0093943,           0.0093943
                 286,            0.017224,            0.010234,           0.0013395,             0.58977,              0.6197,             0.55727,             0.34633,            0.031665,            0.022801,            0.010276,           0.0093902,           0.0093902,           0.0093902
                 287,            0.016133,            0.010054,           0.0013288,             0.58791,             0.62302,             0.55567,              0.3457,            0.031511,            0.022163,            0.013154,            0.009386,            0.009386,            0.009386
                 288,            0.016812,            0.010379,           0.0010038,             0.60621,             0.60255,             0.55301,             0.34817,            0.031055,            0.021655,            0.015974,           0.0093818,           0.0093818,           0.0093818
                 289,            0.016726,            0.010749,           0.0014687,             0.59582,             0.61072,             0.53661,             0.33629,            0.031876,            0.022779,             0.01567,           0.0093776,           0.0093776,           0.0093776
                 290,            0.016264,            0.010336,           0.0014035,             0.56205,             0.64971,             0.56452,             0.35318,            0.031611,            0.021928,            0.013185,           0.0093733,           0.0093733,           0.0093733
                 291,            0.016227,            0.010377,            0.001011,              0.5542,             0.65104,              0.5477,             0.33929,            0.032059,            0.023375,            0.013928,           0.0093691,           0.0093691,           0.0093691
                 292,            0.016815,            0.011012,           0.0012943,             0.57216,              0.6537,             0.56525,             0.36329,            0.030842,            0.022205,            0.013507,           0.0093648,           0.0093648,           0.0093648
                 293,            0.018495,            0.010522,           0.0014314,             0.56902,             0.62304,             0.53982,             0.34444,            0.032046,             0.02363,             0.01288,           0.0093606,           0.0093606,           0.0093606
                 294,            0.017003,            0.010956,           0.0011389,             0.59913,             0.59356,             0.55811,             0.35205,            0.032257,            0.022021,            0.012269,           0.0093563,           0.0093563,           0.0093563
                 295,             0.01691,            0.010096,           0.0018852,             0.65267,             0.58174,             0.58653,             0.36969,            0.031583,            0.020824,            0.012448,            0.009352,            0.009352,            0.009352
                 296,            0.017392,            0.010453,           0.0012727,             0.57468,             0.65545,             0.58072,             0.36852,            0.031493,            0.020575,            0.012843,           0.0093477,           0.0093477,           0.0093477
                 297,            0.016469,            0.010643,           0.0012316,             0.58741,             0.65355,              0.5956,             0.35906,            0.032283,             0.02039,            0.012149,           0.0093434,           0.0093434,           0.0093434
                 298,            0.017339,            0.010406,           0.0012566,              0.6338,             0.62342,              0.6086,             0.36832,            0.031962,            0.020265,            0.013229,           0.0093391,           0.0093391,           0.0093391
                 299,            0.016847,            0.010091,             0.00101,             0.65036,             0.58724,             0.58781,             0.35771,            0.031919,            0.020966,            0.013574,           0.0093347,           0.0093347,           0.0093347
                 300,            0.016529,            0.010364,           0.0014332,             0.56355,             0.64556,             0.57943,              0.3484,            0.032138,             0.02173,            0.014391,           0.0093303,           0.0093303,           0.0093303
                 301,            0.016543,            0.010507,           0.0010115,             0.65212,             0.62654,             0.58862,              0.3638,            0.031555,            0.019848,            0.012752,            0.009326,            0.009326,            0.009326
                 302,            0.016162,            0.011165,           0.0015233,             0.58833,             0.63364,             0.57629,              0.3533,            0.031081,            0.019979,            0.012173,           0.0093216,           0.0093216,           0.0093216
                 303,            0.016443,            0.011209,          0.00099577,             0.53405,             0.72482,             0.59687,             0.35904,            0.031045,            0.019185,            0.010981,           0.0093172,           0.0093172,           0.0093172
                 304,            0.017022,            0.010741,          0.00080858,             0.54998,             0.70376,             0.60471,             0.37326,            0.031144,            0.018665,            0.010159,           0.0093128,           0.0093128,           0.0093128
                 305,              0.0163,           0.0096866,           0.0010437,             0.57084,             0.67272,             0.60688,             0.37258,            0.030957,            0.018372,            0.010424,           0.0093084,           0.0093084,           0.0093084
                 306,            0.016399,           0.0099091,           0.0011056,             0.54478,             0.63262,             0.57254,             0.35356,            0.031935,            0.020703,            0.013099,           0.0093039,           0.0093039,           0.0093039
                 307,            0.016112,            0.011001,           0.0016014,             0.55334,              0.6232,             0.56951,             0.35753,            0.031401,            0.021405,            0.012002,           0.0092995,           0.0092995,           0.0092995
                 308,            0.017127,           0.0095266,           0.0013762,             0.62846,             0.59167,             0.55412,             0.34446,            0.033165,            0.023574,            0.012425,            0.009295,            0.009295,            0.009295
                 309,            0.016747,            0.010391,           0.0011835,             0.57139,             0.68785,             0.59094,             0.36587,            0.031669,            0.020434,           0.0099148,           0.0092905,           0.0092905,           0.0092905
                 310,            0.017538,            0.010356,           0.0012676,             0.56849,             0.64913,             0.58525,             0.36568,            0.031153,            0.020179,            0.011101,            0.009286,            0.009286,            0.009286
                 311,             0.01678,            0.010472,           0.0014576,              0.5344,             0.63698,             0.56714,             0.35272,            0.031069,            0.020896,             0.01385,           0.0092815,           0.0092815,           0.0092815
                 312,            0.016482,            0.010326,           0.0019348,             0.50007,             0.65514,             0.54429,             0.34046,            0.031221,            0.021783,            0.014164,            0.009277,            0.009277,            0.009277
                 313,            0.017105,             0.01045,           0.0013059,             0.59172,             0.57962,             0.55437,             0.34419,            0.031842,            0.021904,            0.014632,           0.0092725,           0.0092725,           0.0092725
                 314,            0.018421,            0.010422,           0.0016254,             0.64918,             0.58057,             0.56926,             0.35683,            0.031678,            0.021115,            0.011497,            0.009268,            0.009268,            0.009268
                 315,            0.016166,            0.010026,           0.0015157,             0.61777,             0.61107,              0.5858,             0.36587,            0.031608,            0.019881,            0.011311,           0.0092634,           0.0092634,           0.0092634
                 316,            0.016773,            0.010202,           0.0015501,             0.58662,             0.60981,             0.58508,             0.36637,            0.031211,            0.020544,            0.010509,           0.0092588,           0.0092588,           0.0092588
                 317,            0.015531,            0.010512,           0.0013931,             0.54924,             0.65492,             0.57785,             0.35341,            0.031364,            0.020984,            0.011307,           0.0092543,           0.0092543,           0.0092543
                 318,            0.016167,            0.010024,           0.0012527,             0.60547,             0.59639,             0.57395,             0.35815,            0.031368,            0.021675,            0.012444,           0.0092497,           0.0092497,           0.0092497
                 319,             0.01674,            0.010523,            0.001325,              0.5593,             0.65686,               0.593,             0.36996,            0.031333,            0.020458,            0.010565,           0.0092451,           0.0092451,           0.0092451
                 320,            0.018005,            0.010573,          0.00094003,             0.62748,             0.63783,             0.59658,             0.37073,            0.031337,            0.019693,             0.01057,           0.0092405,           0.0092405,           0.0092405
                 321,            0.016516,            0.010852,           0.0011992,             0.59381,             0.57663,             0.55477,              0.3432,            0.031499,            0.020168,            0.014177,           0.0092358,           0.0092358,           0.0092358
                 322,             0.01685,            0.010639,           0.0014185,             0.57403,             0.63636,             0.58859,             0.37262,            0.030344,            0.019199,            0.013121,           0.0092312,           0.0092312,           0.0092312
                 323,            0.016983,            0.011167,           0.0012059,             0.58785,             0.64919,              0.5898,             0.37501,            0.030439,            0.019995,            0.011017,           0.0092265,           0.0092265,           0.0092265
                 324,            0.016291,            0.010465,            0.001235,             0.60564,             0.58758,             0.56337,             0.34902,            0.031478,            0.022117,            0.012203,           0.0092219,           0.0092219,           0.0092219
                 325,            0.016661,            0.010426,          0.00094683,             0.59661,              0.5777,             0.56249,              0.3468,            0.032354,            0.022583,            0.013601,           0.0092172,           0.0092172,           0.0092172
                 326,            0.017523,            0.010378,           0.0012677,             0.62867,             0.59474,              0.5858,             0.36343,            0.031401,            0.021509,             0.01204,           0.0092125,           0.0092125,           0.0092125
                 327,            0.015225,           0.0099614,           0.0010245,             0.65048,             0.58582,             0.56522,             0.35744,            0.031381,            0.022321,            0.012331,           0.0092078,           0.0092078,           0.0092078
                 328,            0.018498,            0.011264,           0.0010897,             0.63524,             0.56721,             0.56008,             0.35218,            0.031689,            0.022899,            0.013351,           0.0092031,           0.0092031,           0.0092031
                 329,            0.015333,           0.0099619,           0.0012444,             0.59035,             0.58656,             0.55042,               0.345,            0.032506,            0.023047,             0.01291,           0.0091983,           0.0091983,           0.0091983
                 330,            0.015923,            0.010522,          0.00092636,             0.57705,             0.64482,             0.56924,             0.36117,            0.031942,            0.021247,            0.012412,           0.0091936,           0.0091936,           0.0091936
                 331,            0.015926,           0.0098603,           0.0012752,             0.60682,             0.63633,             0.59247,             0.37267,            0.031643,            0.020366,            0.011442,           0.0091888,           0.0091888,           0.0091888
                 332,            0.017663,            0.010292,           0.0011461,             0.60453,             0.64142,             0.60276,             0.37905,            0.031492,            0.020094,             0.01153,           0.0091841,           0.0091841,           0.0091841
                 333,             0.01674,            0.010141,           0.0013098,             0.62055,             0.58412,             0.58162,             0.36303,            0.032119,            0.021356,            0.012581,           0.0091793,           0.0091793,           0.0091793
                 334,            0.016995,            0.010301,            0.001399,             0.55961,             0.62214,             0.58423,              0.3702,            0.031169,             0.02116,            0.015726,           0.0091745,           0.0091745,           0.0091745
                 335,            0.016533,            0.011201,           0.0015827,             0.64066,             0.56247,             0.59685,             0.37584,            0.031148,            0.020578,            0.015983,           0.0091697,           0.0091697,           0.0091697
                 336,            0.017953,            0.010845,           0.0015367,             0.58123,             0.58739,             0.54283,             0.34036,            0.032257,            0.023183,            0.014109,           0.0091649,           0.0091649,           0.0091649
                 337,            0.016617,            0.010601,           0.0016293,             0.63107,             0.60297,             0.57471,             0.36043,            0.031549,            0.021107,            0.010515,             0.00916,             0.00916,             0.00916
                 338,            0.016915,            0.011157,           0.0011886,             0.61883,              0.5793,             0.55582,             0.34389,            0.032286,             0.02159,            0.011052,           0.0091552,           0.0091552,           0.0091552
